h_group_id,h_group_name,x_group_id,x_group_name,n_pdb_reps,n_afdb_reps,pdb_total_cys,afdb_total_cys,pdb_disulfide_pct,pdb_metal_pct,afdb_disulfide_pct,afdb_metal_pct
3806.1,Carboxysomal shell beta carbonic anhydrase N-terminal domain,3806,Carboxysomal shell beta carbonic anhydrase N-terminal domain,2,3,4,4,0.00,0.00,0.00,0.00
3807.1,Yersinia protein kinase A (YpkA) Rho-GTPase binding domain,3807,Yersinia protein kinase A (YpkA) Rho-GTPase binding domain,0,2,0,8,,,0.00,0.00
3808.1,Archaeal protein SSO6904,3808,Archaeal protein SSO6904,0,1,0,4,,,0.00,0.00
3809.1,Uncharacterized protein CV0426,3809,Uncharacterized protein CV0426,1,0,1,0,0.00,0.00,,
3810.1,Uncharacterized protein YP_510488.1,3810,Uncharacterized protein YP_510488.1,0,2,0,10,,,60.00,0.00
381.1,Inhibitor of apoptosis (IAP) repeat,381,Inhibitor of apoptosis (IAP) repeat,10,92,41,436,0.00,53.66,0.00,27.06
3811.1,Decorin-binding protein A,3811,Decorin-binding protein A,1,2,2,5,100.00,0.00,0.00,0.00
3812.1,Type III secretion protein YscE,3812,Type III secretion protein YscE,2,12,4,25,0.00,0.00,20.00,0.00
3813.1,DUF416,3813,DUF416,2,9,5,25,0.00,0.00,0.00,0.00
3816.1,Polymyxin B resistance protein,3816,Polymyxin B resistance protein,2,6,8,12,0.00,0.00,0.00,0.00
3817.1,Peroxisomal biogenesis factor 19,3817,Peroxisomal biogenesis factor 19,1,14,3,23,33.33,0.00,8.70,0.00
3818.1,PHAX RNA-binding domain,3818,PHAX RNA-binding domain,1,7,1,16,0.00,0.00,0.00,0.00
3819.1,CRISPR-associated endonuclease Cas9 alpha-helical lobe,3819,CRISPR-associated endonuclease Cas9 alpha-helical lobe,20,7,43,17,9.30,0.00,5.88,0.00
3819.2,F. novicida CRISPR-associated endonuclease Cas9 alpha-helical lobe,3819,CRISPR-associated endonuclease Cas9 alpha-helical lobe,1,1,6,13,0.00,0.00,0.00,0.00
3820.1,CRISPR-associated endonuclease Cas9 C-terminal domain,3820,CRISPR-associated endonuclease Cas9 C-terminal domain,7,3,10,4,0.00,0.00,0.00,0.00
382.1,Snake toxin-like,382,Snake toxin-like,43,920,415,8432,99.52,0.00,98.15,0.01
3821.1,CRISPR-associated endonuclease Cas9 beta-hairpin domain,3821,CRISPR-associated endonuclease Cas9 beta-hairpin domain,4,1,8,2,12.50,12.50,0.00,0.00
3822.1,Intergenic-region protein,3822,Intergenic-region protein,2,4,8,14,0.00,0.00,7.14,0.00
3824.1,HIV Rev,3824,HIV Rev,0,2,0,4,,,0.00,0.00
3825.1,Non-structural protein 3,3825,Non-structural protein 3,1,0,2,0,0.00,0.00,,
3826.1,Copper-sensitive operon repressor (CsoR),3826,Copper-sensitive operon repressor (CsoR),7,145,13,371,7.69,0.00,16.98,1.89
3828.1,Flavivirus non-structural protein 1 (NS1) a/b domain,3828,Flavivirus non-structural protein 1 (NS1) a/b domain,11,0,61,0,19.67,8.20,,
3829.1,Flavivirus non-structural protein 1 (NS1) beta-meander domain,3829,Flavivirus non-structural protein 1 (NS1) beta-meander domain,4,0,32,0,9.38,9.38,,
383.1,Defensin-related,383,Defensin-like,47,208,285,1217,96.49,0.00,99.01,0.00
3831.1,Secreted protein of unknown function DUF1311,3831,Secreted protein of unknown function DUF1311,3,32,7,80,100.00,0.00,52.50,0.00
383.2,Toxin Ueq12-1,383,Defensin-like,1,7,10,45,100.00,0.00,80.00,0.00
3832.1,Tumor necrosis factor alpha-induced protein 8-like protein 2,3832,Tumor necrosis factor alpha-induced protein 8-like protein 2,2,35,5,93,0.00,0.00,11.83,0.00
3833.1,TcA alpha-helical shell domain,3833,TcA alpha-helical shell domain,12,1,37,5,8.11,0.00,0.00,0.00
3834.1,TcA alpha pore-forming domain,3834,TcA alpha pore-forming domain,6,4,7,5,0.00,0.00,0.00,0.00
3835.1,Type I hyperactive antifreeze protein,3835,Type I hyperactive antifreeze protein,0,6,0,9,,,44.44,0.00
3836.1,SidC N-terminal domain,3836,SidC N-terminal domain,2,0,8,0,0.00,0.00,,
3837.1,Uncharacterized conserved protein Dip1984,3837,Uncharacterized conserved protein Dip1984,0,3,0,8,,,0.00,0.00
3838.1,SidM Rab1-activation domain,3838,SidM Rab1-activation domain,2,0,2,0,0.00,0.00,,
3839.1,Rabies virus phosphoprotein dimerization domain,3839,Viral phosphoprotein dimerization domain,0,3,0,9,,,0.00,0.00
3839.2,GIL01 gp7 dimerization domain,3839,Viral phosphoprotein dimerization domain,0,2,0,2,,,0.00,0.00
3840.1,Bacterial conjugation factor PsiB,3840,Bacterial conjugation factor PsiB,1,3,1,7,0.00,0.00,0.00,0.00
384.1,BPTI-like,384,BPTI-like,31,737,182,4842,99.45,0.00,99.24,0.04
3841.1,Lv-ranaspumin (Lv-RSN-1),3841,Lv-ranaspumin (Lv-RSN-1),1,0,8,0,100.00,0.00,,
3843.1,NADH-quinone oxidoreductase subunit K,3843,NADH-quinone oxidoreductase subunit K,11,180,21,335,0.00,0.00,3.58,0.00
3844.1,hydrogenase expression protein-like,3844,hydrogenase expression protein-like,0,14,0,22,,,9.09,0.00
3844.2,MybT EspG5 chaperone,3844,hydrogenase expression protein-like,3,15,6,35,0.00,0.00,0.00,0.00
3845.1,HypD Fe-S cluster binding domain,3845,HypD Fe-S cluster binding domain,1,23,6,136,0.00,66.67,0.00,45.59
3846.1,IcmR,3846,IcmR,1,7,1,22,0.00,0.00,27.27,40.91
3847.1,Hemagglutinin HA2 chain,3847,Hemagglutinin HA2 chain,17,1,47,3,95.74,0.00,0.00,0.00
3848.1,Uncharacterized protein lpg1851,3848,Uncharacterized protein lpg1851,2,0,5,0,0.00,0.00,,
3850.1,Protein-only RNase P Zn-binding domain,3850,Protein-only RNase P Zn-binding domain,3,20,12,93,25.00,0.00,0.00,7.53
385.1,Cystine-knot cytokines,385,Cystine-knot cytokines,48,314,406,2653,93.84,0.00,94.99,0.00
3851.1,OrfY,3851,OrfY,0,4,0,8,,,0.00,0.00
3852.1,UL37 N-terminal half,3852,UL37 N-terminal half,2,0,13,0,0.00,0.00,,
3853.1,Oxalate Biosynthetic Component A (ObcA) insertion domains,3853,Oxalate Biosynthetic Component A (ObcA) insertion domains,3,0,3,0,33.33,0.00,,
3854.1,Spore germination protein GerD,3854,Spore germination protein GerD,0,3,0,4,,,0.00,0.00
3855.1,Serum amyloid A-1 protein,3855,Serum amyloid A-1 protein,0,4,0,13,,,92.31,0.00
3856.1,Putative tailspike protein Orf210 N-terminal domain,3856,Putative tailspike protein Orf210 N-terminal domain,2,2,3,4,0.00,0.00,50.00,0.00
3858.1,Fe-S cluster binding domain in carbon monoxide dehydrogenase corrinoid/iron-sulfur protein gamma subunit,3858,Fe-S cluster binding domain in carbon monoxide dehydrogenase corrinoid/iron-sulfur protein gamma subunit,2,69,9,285,0.00,55.56,0.00,30.88
3859.1,uncharacterized protein BT_1490 C-terminal domain,3859,uncharacterized protein BT_1490 C-terminal domain,1,4,2,8,0.00,0.00,0.00,0.00
3860.1,Myosin VI lever arm,3860,Myosin VI lever arm,23,295,57,766,0.00,0.00,6.14,1.96
386.1,beta-beta-alpha zinc fingers,386,beta-beta-alpha zinc fingers,359,11758,948,36501,0.74,72.47,0.68,65.67
3861.1,Mitochondrial translocator protein (TSPO),3861,Mitochondrial translocator protein (TSPO),2,44,2,109,0.00,0.00,6.42,0.00
386.2,Expressed protein At2g23090/F21P24.15,386,beta-beta-alpha zinc fingers,1,0,5,0,20.00,40.00,,
3862.1,Envelope small membrane protein,3862,Envelope small membrane protein,0,26,0,57,,,21.05,0.00
3863.1,Virulence associated protein B (Vapb),3863,Virulence associated protein B (Vapb),0,21,0,55,,,0.00,0.00
3864.1,Mitochondrial 54S ribosomal protein L28,3864,Mitochondrial 54S ribosomal protein L28,2,9,2,30,0.00,0.00,0.00,0.00
3865.1,Mitochondrial 54S ribosomal protein L27,3865,Mitochondrial 54S ribosomal protein L27,2,3,2,4,0.00,0.00,0.00,0.00
3866.1,Mitochondrial 54S ribosomal protein L25,3866,Mitochondrial 54S ribosomal protein L25,1,5,1,7,0.00,0.00,0.00,0.00
3867.1,Mitochondrial 54S ribosomal protein L31,3867,Mitochondrial 54S ribosomal protein L31,1,1,1,1,0.00,0.00,0.00,0.00
3868.1,Mitochondrial homologous recombination protein 1,3868,Mitochondrial homologous recombination protein 1,1,6,4,11,0.00,0.00,0.00,0.00
3869.1,Mitochondrial 54S ribosomal protein L2,3869,Mitochondrial 54S ribosomal protein L2,1,2,2,3,0.00,0.00,0.00,0.00
3870.1,Complement regulator-acquiring surface protein 2 (CRASP-2),3870,Complement regulator-acquiring surface protein 2 (CRASP-2),1,0,1,0,0.00,0.00,,
387.1,omega toxin-related,387,omega toxin-like,307,2006,2026,12933,99.56,0.30,95.55,1.75
3871.1,PHIST,3871,PHIST,2,70,6,215,0.00,0.00,4.65,0.00
387.2,Dimeric conotoxin alphaD-GeXXA,387,omega toxin-like,2,8,16,70,37.50,0.00,81.43,0.00
3872.1,Ribonuclease 3 N-terminal domain,3872,Ribonuclease 3 N-terminal domain,0,2,0,3,,,33.33,0.00
387.3,Urticina toxin Ugr 9a-1,387,omega toxin-like,1,0,4,0,100.00,0.00,,
3873.1,Serine/threonine-protein kinase GCN2 C-terminal domain,3873,Serine/threonine-protein kinase GCN2 C-terminal domain,3,10,4,18,0.00,0.00,0.00,0.00
387.4,Contryphan-Vc1,387,omega toxin-like,1,4,2,6,100.00,0.00,50.00,0.00
3874.1,Agnoprotein,3874,Agnoprotein,2,6,2,12,0.00,0.00,0.00,0.00
387.5,Toxin ISTX-I,387,omega toxin-like,1,0,6,0,100.00,0.00,,
387.6,"Core domain of MlpP4.1, a poplar rust candidate effector",387,omega toxin-like,1,2,6,9,100.00,0.00,66.67,0.00
3876.1,Embryo surrounding factor (ESF) peptides,3876,Embryo surrounding factor (ESF) peptides,1,3,8,23,100.00,0.00,100.00,0.00
3877.1,Membrane protein insertase YidC-related,3877,Membrane protein insertase YidC-related,6,176,9,377,11.11,0.00,3.98,0.00
3878.1,Multidrug efflux pump accessory protein AcrZ,3878,Multidrug efflux pump accessory protein AcrZ,0,6,0,11,,,0.00,0.00
3879.1,Anti sigma factor NepR-related,3879,Anti sigma factor NepR-related,1,0,1,0,0.00,0.00,,
3880.1,Glycoside hydrolase family 127 C-terminal domain,3880,Glycoside hydrolase family 127 C-terminal domain,3,9,5,15,0.00,0.00,40.00,0.00
388.1,Huristasin-like,388,Huristasin-like,7,65,70,523,100.00,0.00,100.00,0.00
3881.1,CNOT9 binding domain CN9BD (DUF3819),3881,CNOT9 binding domain CN9BD (DUF3819),1,24,7,75,0.00,0.00,0.00,0.00
3882.1,Atg17,3882,Atg17,1,18,6,69,0.00,0.00,0.00,0.00
3883.1,CDP-alcohol phosphotransferase helical bundle domain,3883,CDP-alcohol phosphotransferase helical bundle domain,4,256,8,938,0.00,0.00,1.49,0.00
3884.1,Immunity protein NMB0503,3884,Immunity protein NMB0503,2,1,6,3,16.67,0.00,0.00,0.00
3885.1,Type AII lantibiotic bovicin HJ50,3885,Type AII lantibiotic bovicin HJ50,1,0,4,0,0.00,0.00,,
3886.1,Virulence factor sHIP,3886,Virulence factor sHIP,1,1,1,1,0.00,0.00,0.00,0.00
3887.1,Yeast killer toxin-like,3887,Yeast killer toxin-like,3,29,24,171,100.00,0.00,95.91,0.00
3887.2,Antifungal protein ginkbilobin-2,3887,Yeast killer toxin-like,5,465,30,2584,100.00,0.00,98.37,0.00
3890.1,Transmembrane Bax inhibitor motif (TMBIM) proteins,3890,Transmembrane Bax inhibitor motif (TMBIM) proteins,0,124,0,533,,,5.07,0.00
389.1,EGF-related,389,EGF-like,429,7166,2551,45070,98.47,0.00,99.06,0.01
389.2,Serine protease inhibitors,389,EGF-like,34,263,356,2405,99.44,0.00,99.46,0.04
3892.1,Transhydrogeanse domain II,3892,Transhydrogeanse domain II,2,15,9,43,0.00,0.00,0.00,0.00
389.3,LDL receptor-like module,389,EGF-like,50,557,293,3015,99.66,0.00,99.14,0.00
389.4,Fibulin-4 EGF-like 1 domain,389,EGF-like,8,82,100,639,100.00,0.00,97.65,0.00
3894.1,O-GlcNAc transferase GtfA beta-meander domain,3894,O-GlcNAc transferase GtfA beta-meander domain,9,8,16,13,0.00,0.00,7.69,0.00
389.5,Carboxypeptidase inhibitor,389,EGF-like,1,1,6,4,100.00,0.00,100.00,0.00
389.6,Growth factor receptor domain,389,EGF-like,33,177,508,3569,99.02,0.00,99.80,0.00
3896.1,Intramembrane CDP-DAG synthetase-related,3896,Intramembrane CDP-DAG synthetase-related,1,255,3,744,0.00,0.00,6.72,0.40
389.7,EGF-like domain in S-receptor kinase SRK9,389,EGF-like,2,244,10,1223,100.00,0.00,99.51,0.00
3899.1,Baseplate structural protein gp8,3899,Baseplate structural protein gp8,1,2,2,3,0.00,0.00,0.00,0.00
3900.1,Phospholipase effector Tle1 C-terminal domain,3900,Phospholipase effector Tle1 C-terminal domain,0,1,0,1,,,0.00,0.00
390.1,Hairpin loop containing domain-like,390,Hairpin loop containing domain-like,36,843,227,4910,98.24,0.00,99.10,0.00
3901.1,Hypothetical protein lpg2422 after-hydrolase domain,3901,Hypothetical protein lpg2422 after-hydrolase domain,1,0,1,0,0.00,0.00,,
3903.1,Reticulocyte binding protein 5,3903,Reticulocyte binding protein 5,4,1,16,3,37.50,0.00,33.33,0.00
3904.1,con-ikot-ikot toxin,3904,con-ikot-ikot toxin,1,1,13,10,100.00,0.00,100.00,0.00
3905.1,Mitoribosomal protein mL42,3905,Mitoribosomal protein mL42,3,2,6,4,0.00,0.00,0.00,0.00
3906.1,Mitoribosomal protein mL52,3906,Mitoribosomal protein mL52,0,1,0,1,,,0.00,0.00
3907.1,Mitoribosomal protein mL63,3907,Mitoribosomal protein mL63,0,1,0,1,,,0.00,0.00
3909.1,NisB C-terminal helical domain,3909,NisB C-terminal helical domain,7,5,11,12,0.00,0.00,0.00,0.00
3910.1,Exosome complex exonuclease RRP6 N-terminal domain,3910,Exosome complex exonuclease RRP6 N-terminal domain,2,21,2,31,0.00,0.00,16.13,0.00
391.1,Fibronectin type I module-like,391,Fibronectin type I module-like,31,757,204,4812,98.53,0.00,96.43,0.02
3911.1,Exosome complex protein LRP1,3911,Exosome complex protein LRP1,0,19,0,35,,,28.57,0.00
3912.1,Intraflagellar transport protein 46 C-terminal domain,3912,Intraflagellar transport protein 46 C-terminal domain,1,10,2,14,0.00,0.00,0.00,0.00
3913.1,Intraflagellar transport protein 52 C-terminal domain,3913,Intraflagellar transport protein 52 C-terminal domain,2,9,2,16,0.00,0.00,6.25,0.00
3914.1,TMEM16 lipid scramblase transmembrane domain,3914,TMEM16 lipid scramblase transmembrane domain,12,204,133,1934,38.35,0.00,24.46,0.00
3915.1,a+b domain in PB2,3915,a+b domain in PB2,3,0,6,0,0.00,0.00,,
3916.1,Helical domain in PB2,3916,Helical domain in PB2,7,0,15,0,6.67,0.00,,
3917.1,Middle domain in PB2,3917,Middle domain in PB2,6,0,15,0,0.00,0.00,,
3918.1,AbrB C-terminal domain,3918,AbrB C-terminal domain,1,0,2,0,0.00,0.00,,
3919.1,N-terminal domain of COMMD9,3919,N-terminal domain of COMMD9,1,35,2,94,0.00,0.00,3.19,0.00
3920.1,Synaptonemal complex central element protein SYCE3,3920,Synaptonemal complex central element protein SYCE3,0,2,0,2,,,0.00,0.00
392.1,N-terminal domains of the minor coat protein g3p,392,N-terminal domains of the minor coat protein g3p,3,0,10,0,100.00,0.00,,
3921.1,Na(+)-translocating NADH-quinone reductase subunit D,3921,Na(+)-translocating NADH-quinone reductase subunit D,7,55,15,174,0.00,13.33,0.57,2.30
3922.1,Helical domain in structural maintenance of chromosomes protein 3,3922,Helical domain in structural maintenance of chromosomes protein 3,17,403,29,977,0.00,3.45,6.65,2.05
3923.1,Mitotic chromosome determinant-related protein N-terminal domain,3923,Mitotic chromosome determinant-related protein N-terminal domain,1,22,1,34,0.00,0.00,0.00,0.00
3924.1,Sterol uptake control protein 2,3924,Sterol uptake control protein 2,2,158,3,767,0.00,0.00,0.39,0.00
3925.1,hypothetical protein BPSL2088,3925,hypothetical protein BPSL2088,2,1,4,6,0.00,0.00,0.00,0.00
3926.1,V-type proton ATPase subunit D,3926,V-type proton ATPase subunit D,2,41,2,63,0.00,0.00,4.76,0.00
3927.1,Late competence protein ComFB,3927,Late competence protein ComFB,1,0,4,0,0.00,0.00,,
3928.1,Cell division protein CrgA,3928,Cell division protein CrgA,0,8,0,29,,,6.90,17.24
3929.1,THO1 C-terminal domain,3929,THO1 C-terminal domain,0,1,0,1,,,0.00,0.00
3930.1,Helical bundle in Hef helicase,3930,Helical bundle insertion in helicase domains,8,102,28,266,10.71,0.00,2.26,1.13
3930.2,Helical bundle in endoribonuclease Dicer,3930,Helical bundle insertion in helicase domains,1,4,4,15,0.00,0.00,0.00,0.00
393.1,GLA-domain,393,GLA-domain,12,35,28,79,71.43,0.00,48.10,0.00
3931.1,MtlR-like,3931,MtlR-like,2,2,2,3,0.00,0.00,0.00,0.00
3932.1,CRISPR/Cas system-associated protein Csm6 6H domain,3932,CRISPR/Cas system-associated protein Csm6 6H domain,0,20,0,39,,,12.82,0.00
3933.1,Uncharacterized protein YPO2434,3933,Uncharacterized protein YPO2434,1,3,1,4,0.00,0.00,0.00,0.00
3934.1,Late protein H7,3934,Late protein H7,1,0,1,0,0.00,0.00,,
3935.1,4E-BP2,3935,4E-BP2,5,9,5,15,0.00,0.00,0.00,0.00
3936.1,Herpesvirus UL21 N-terminal domain,3936,Herpesvirus UL21 N-terminal domain,1,0,6,0,0.00,0.00,,
3937.1,Connexin 26,3937,Connexin 26,23,136,190,1185,53.16,0.00,51.22,0.00
3938.1,Heterogeneous nuclear ribonucleoprotein Q acidic domain,3938,Heterogeneous nuclear ribonucleoprotein Q acidic domain,0,25,0,81,,,0.00,0.00
3939.1,XRCC4 C-terminal oligomerization domain,3939,XRCC4 C-terminal oligomerization domain,17,353,33,821,0.00,0.00,3.78,1.83
3940.1,Spliceosomal helicase Aquarius insert domain,3940,Spliceosomal helicase Aquarius insert domain,0,4,0,8,,,0.00,0.00
394.1,Invertebrate chitin-binding proteins,394,Invertebrate chitin-binding proteins,9,653,52,3230,100.00,0.00,99.54,0.00
3942.1,Smallest capsid protein (SCP),3942,Smallest capsid protein (SCP),1,0,1,0,0.00,0.00,,
3943.1,Flagellar hook-associated protein 1 beta-sandwich domains,3943,Flagellar hook-associated protein 1 beta-sandwich domains,1,1,1,1,0.00,0.00,0.00,0.00
3944.1,DNTTIP1 dimerisation domain,3944,DNTTIP1 dimerisation domain,1,6,2,12,0.00,0.00,25.00,0.00
3945.1,N-terminal fragment of dynein heavy chain,3945,N-terminal fragment of dynein heavy chain,2,7,6,34,0.00,0.00,0.00,0.00
3946.1,Pleurotolysin B C-terminal domain,3946,Pleurotolysin B C-terminal domain,2,21,6,144,0.00,0.00,3.47,0.00
3947.1,PSCD domain of pleuralin-1,3947,PSCD domain of pleuralin-1,4,0,40,0,100.00,0.00,,
3948.1,V(D)J recombination-activating protein 1 helical bundle domain,3948,V(D)J recombination-activating protein 1 helical bundle domain,2,23,2,102,0.00,0.00,0.00,0.00
3949.1,tRNA delta(2)-isopentenylpyrophosphate transferase helical insertion domain,3949,tRNA delta(2)-isopentenylpyrophosphate transferase helical insertion domain,3,309,7,720,0.00,28.57,2.22,0.83
3950.1,Bacterial vitamin C transporter UlaA/SgaT,3950,Bacterial vitamin C transporter UlaA/SgaT,1,20,3,61,0.00,0.00,0.00,0.00
395.1,Midkine-related,395,Midkine-related,8,29,42,136,100.00,0.00,90.44,0.00
3952.1,Pre-mRNA-splicing factor BUD31,3952,Pre-mRNA-splicing factor BUD31,2,14,13,136,0.00,30.77,2.94,41.91
3953.1,Csd3 N-terminal domain,3953,Csd3 N-terminal domain,0,2,0,8,,,0.00,0.00
3954.1,Phosphodiesterase 4 upstream conserved regions (UCR),3954,Phosphodiesterase 4 upstream conserved regions (UCR),1,9,1,24,0.00,0.00,4.17,0.00
3955.1,Sir2 N-terminal domain,3955,Sir2 N-terminal domain,1,1,1,1,0.00,0.00,0.00,0.00
3956.1,Hypothetical protein Q4D059,3956,Hypothetical protein Q4D059,1,1,1,2,0.00,0.00,0.00,0.00
3957.1,EKC/KEOPS complex subunit GON7,3957,EKC/KEOPS complex subunit GON7,0,8,0,12,,,0.00,0.00
3958.1,Cell division factor MciZ,3958,Cell division factor MciZ,0,3,0,7,,,0.00,0.00
3959.1,Protein Hikeshi dimerization domain,3959,Protein Hikeshi dimerization domain,0,3,0,5,,,0.00,0.00
3960.1,Aminoglycoside adenyltransferase AadA C-terminal domain,3960,Aminoglycoside adenyltransferase AadA C-terminal domain,1,11,1,26,0.00,0.00,0.00,0.00
396.1,Retrovirus zinc finger-related domains,396,CCHC-type 1 zinc finger,22,101,75,414,0.00,73.33,1.45,63.29
3961.1,Csm1 ferredoxin-like domain,3961,Csm1 ferredoxin-like domain,6,2,18,12,11.11,5.56,8.33,16.67
396.2,Chromatin remodeling factor Mit1 C-terminal Zn fingers,396,CCHC-type 1 zinc finger,2,0,7,0,0.00,71.43,,
3962.1,N-terminal helical domain in restriction-modification system methylation subunit,3962,N-terminal helical domain in restriction-modification system methylation subunit-like,6,53,12,81,0.00,0.00,2.47,0.00
396.3,CCHC-type 1 zinc finger,396,CCHC-type 1 zinc finger,9,41,30,168,0.00,76.67,0.00,78.57
3964.1,OCRE domain of RBM10,3964,OCRE domain of RBM10,0,5,0,14,,,0.00,0.00
3965.1,Origin recognition complex subunit 3 helical insert domain,3965,Origin recognition complex subunit 3 helical insert domain,3,14,21,48,0.00,0.00,0.00,0.00
3966.1,Mitoribosomal protein mS22,3966,Mitoribosomal protein mS22,1,11,1,32,0.00,0.00,0.00,0.00
3967.1,Mitoribosomal protein mS26,3967,Mitoribosomal protein mS26,1,20,1,52,0.00,0.00,1.92,9.62
3968.1,Mitoribosomal protein mS31,3968,Mitoribosomal protein mS31,1,6,1,9,0.00,0.00,0.00,0.00
3969.1,Mitoribosomal protein mS33,3969,Mitoribosomal protein mS33,1,3,1,3,0.00,0.00,0.00,0.00
397.1,Heat-stable enterotoxin B,397,Toxic hairpin,1,2,4,6,100.00,0.00,33.33,0.00
397.2,Neurotoxin B-IV,397,Toxic hairpin,1,3,8,16,100.00,0.00,75.00,0.00
397.3,Pollen allergen ole e 6,397,Toxic hairpin,1,22,6,138,100.00,0.00,99.28,0.00
397.4,VhTI-like,397,Toxic hairpin,1,7,4,30,100.00,0.00,90.00,0.00
397.5,Antimicrobial peptide EcAMP1,397,Toxic hairpin,3,4,12,16,100.00,0.00,81.25,0.00
3975.1,uncharacterized protein lpg1496 N-terminal domain,3975,uncharacterized protein lpg1496 N-terminal domain,2,0,4,0,0.00,0.00,,
397.6,Glycocin F,397,Toxic hairpin,1,0,5,0,100.00,0.00,,
397.7,Ribosome-inactivating protein luffin P1,397,Toxic hairpin,7,29,28,156,100.00,0.00,96.15,0.00
3977.1,ICP27 homology domain,3977,ICP27 homology domain,3,0,28,0,0.00,0.00,,
397.8,GASA/snakin,397,Toxic hairpin,1,0,12,0,100.00,0.00,,
3978.1,Integral membrane Acyl-CoA desaturase,3978,Integral membrane Acyl-CoA desaturase,2,289,11,1194,0.00,0.00,0.00,0.00
3979.1,Mre11 nuclease C-terminal domain,3979,Mre11 nuclease C-terminal domain,4,41,4,53,0.00,0.00,1.89,0.00
